sourceId,推广组,推广计划,创意,点击日期,点击时间,广告位,URL,城市,省,exchange,竞价模式,扣费(元)
3GsOhrtMLoj0,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,14:43:17,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/list?tonality=%E6%B1%A1%E5%8A%9B%E5%90%90%E6%A7%BD,长沙,湖南,MAX精选,CPC,3.15
3GVL70J9Y9j0,A-36计2-防御为王-广告位计划,导航_娱乐2,防御为王300x250.swf,2017/05/22,14:47:32,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/134343,台州,浙江,MAX精选,CPC,2.3
3GXTSjP9Bo40,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,14:55:11,360小视频_其他_其他_300x250_矩形_30k|视频页右侧标准图形,http://k.360kan.com/pc/detail/E2NMmEBp1NV3?dl=dh_cnak_4,沈阳,辽宁,MAX精选,CPC,5.01
3i28agOcYjU0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,14:23:16,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,郑州,河南,MAX精选,CPC,3.87
3I2I6Rk0aVU0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,02:54:51,北青网_内容页_其他_300x250_矩形_30k|文章通发页右侧3NS322,http://adhz.ynet.com/iframe/yuanyang_1_1127.html?mid=XtS0ZO_1843435&w=300&h=250,太原,山西,MAX精选,CPC,1.27
3I5kvSl0KWG0,A-36计2-信息流-全尺寸,660x220,「战神36计」战争策略游戏入口,2017/05/22,14:11:55,网易_频道页_二屏_660x220_矩形_30k|娱乐频道第4条大图模式,ent.163.com,南京,江苏,MAX精选,CPC,2.71
3i7PVQHtTJL0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:19:43,mini弹窗导流_其他_其他_300x250_矩形_30k|详情页右侧中部,http://yule.360.cn/content/137292?from=mini,朝阳,辽宁,MAX精选,CPC,3.78
3I9cOVOWIp10,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,14:59:00,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|今日特卖_单品人群定向,http://se.360.cn/setm/jrtm-web.html,其他,山东,MAX精选,CPC,0.97
3IAbwxOIoqy0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:19:34,首页底部导流_其他_其他_300x250_矩形_30k|北京时间左侧_文章内嵌矩形,http://item.btime.com/31vosgomhm2934rb8acoshuv07o?from=haoindex,漳州,福建,MAX精选,CPC,4.01
3iAc69nZHzG0,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,14:07:37,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/135023,南京,江苏,MAX精选,CPC,3.8
3iCuP0b5pVL0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,14:27:46,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,其他,上海,MAX精选,CPC,4.65
3IDSoR0u3EL0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:51:50,首页底部导流_其他_其他_300x250_矩形_30k|北京时间左侧_文章内嵌矩形,http://item.btime.com/44dkckdqrct8khr4bv2b1rjt323?from=haoindex,百色,广西,MAX精选,CPC,3.53
3iemN3T5Woy0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,14:55:26,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,上海市辖区,上海,MAX精选,CPC,2.69
3ifjFle13Ey0,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,14:39:34,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/137292?realtime,上饶,江西,MAX精选,CPC,3.2
3iH93mwhvWj0,A-36计2-守卫家园-广告位计划,导航_娱乐频道搜索框下方矩形,300x250.swf,2017/05/22,02:06:15,导航_内容页_首屏_300x250_30k|娱乐频道搜索框下方矩形,http://yule.360.cn/list?tonality=%E8%BD%BB%E6%9D%BE%E4%B8%80%E5%88%BB,洛阳,河南,MAX精选,CPC,0.95
3ijfmMU7yWj0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:31:01,mini弹窗导流_其他_其他_300x250_矩形_30k|右侧下拉跟随1,http://yule.360.cn/content/137292?from=mini,茂名,广东,MAX精选,CPC,3.51
3iJsESyPaJ00,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,14:07:53,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,达州,四川,MAX精选,CPC,2.91
3IjwbNkW7jU0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,02:02:55,360小视频_其他_其他_300x250_矩形_30k|视频页右侧标准图形,http://k.360kan.com/pc/detail/o8bj3714mpqk4?dl=dh_sgg,宿迁,江苏,MAX精选,CPC,1.11
3IjwX2NM3qG0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,14:23:15,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/31b9qh6794696tbemc3jb36ejsq?from=mini,金华,浙江,MAX精选,CPC,4.02
3ikB79MzktY0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:15:21,首页底部导流_其他_其他_300x250_矩形_30k|北京时间左侧_文章内嵌矩形,http://item.btime.com/34rsnbec2mj9mlpntdbh5borv8u?from=haoindex,舟山,浙江,MAX精选,CPC,3.19
3imPjPCDYd10,A-36计2-守卫家园-广告位计划,360娱乐-固定-728*90,728x90.swf,2017/05/22,06:13:52,360导航娱乐_频道页_其他_728x90_横幅_30k|详情页中通横幅,http://yule.360.cn/content/79838,郑州,河南,MAX精选,CPC,0.79
3ImyNtGxuq20,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,14:11:44,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,湖州,浙江,MAX精选,CPC,3.78
3inaPLMfub00,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,14:19:48,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/3615qdn977o8frbc56er9gsgi68?from=mini,青岛,山东,MAX精选,CPC,3.78
3iNMHdR5wy10,A-36计2-防御为王-广告位计划,36计2-防御为王-4.28,防御为王300x250.swf,2017/05/22,14:55:19,浏览器mini弹窗导流_其他_其他_300x250_矩形_30k|北京时间右侧_固定图形7,http://www.btime.com/?src=mini_35udrrivvq789qal7gtn13m3ka3&from=mini,其他,云南,MAX精选,CPC,3.69
3iqVNQJCFGZ0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,14:03:43,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/3344a6tb57o8rapb9tlkv646303?from=mini,肇庆,广东,MAX精选,CPC,1.59
3iQXGajR5r20,A-36计2-守卫家园-广告位计划,导航_娱乐频道搜索框下方矩形,300x250.swf,2017/05/22,14:35:48,导航_内容页_首屏_300x250_30k|娱乐频道搜索框下方矩形,http://yule.360.cn/,其他,天津,MAX精选,CPC,2.95
3IsjPmFBEor0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:47:16,首页底部导流_其他_其他_300x250_矩形_30k|北京时间左侧_文章内嵌矩形,http://item.btime.com/36sd2iaunsp9j08k5u6sq85hj8j?from=haoindex,西安,陕西,MAX精选,CPC,3.77
3IuILC3DFj40,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:39:16,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/30nogtvnftj90np1trbb7gqqnqk?from=browser,其他,其他,MAX精选,CPC,2.86
3IwOAfcMZAd0,A-36计2-防御为王-广告位计划,导航_娱乐,防御为王300x250.swf,2017/05/22,14:03:45,导航_内容页_首屏_300x250_30k|娱乐频道搜索框下方矩形,http://yule.360.cn/list?tag=影视,云浮,广东,MAX精选,CPC,2.88
3Ix5X0b50P60,A-36计2-信息流-全尺寸,660x220,「战神36计」战争策略游戏入口,2017/05/22,14:11:55,网易_频道页_二屏_660x220_矩形_30k|娱乐频道第4条大图模式,ent.163.com,南京,江苏,MAX精选,CPC,2.71
3iXX0LViBDr0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:15:29,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/36stgm79qvo8b4pm71uumolrm9m?from=browser,武汉,湖北,MAX精选,CPC,4.48
3iyBwE6IMid0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:55:55,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/35ophiradnr96tbck1j8amla301?from=browser,银川,宁夏,MAX精选,CPC,6.8
3IYcNVENtKy0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,14:27:19,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,普洱,云南,MAX精选,CPC,4.65
3IYsqIns4Br0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:47:02,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/40o0plv40n79qbrhe8o20ud3suq?from=browser,郑州,河南,MAX精选,CPC,4.98
3iZOkrZNuPY0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,02:10:58,首页底部导流_其他_其他_300x250_矩形_30k|北京时间左侧_文章内嵌矩形,http://item.btime.com/0630ac2pfjn27vb0b7v7qpas7tf?from=haoindex,其他,北京,MAX精选,CPC,2.46
3j1cXhQN9UU0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,14:35:07,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/35etbnaq8uq9ubahg4134l89tp6?from=mini,金华,浙江,MAX精选,CPC,4.65
3j3en5uuRfU0,A-36计2-守卫家园-广告位计划,首页底部导流_北京时间左侧_文章内嵌矩形,300x250.swf,2017/05/22,18:34:07,首页底部导流_其他_其他_300x250_矩形_30k|北京时间左侧_文章内嵌矩形,http://item.btime.com/45as85p8nk885tprkjaptatmhd1?from=haoindex,石家庄,河北,MAX精选,CPC,3.11
3j96YSN0SWo0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,14:31:27,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/34vsvpekj5n8c5ql8v59p9pt7tc?from=mini,沈阳,辽宁,MAX精选,CPC,2.8
3j9adea04KU0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,14:59:08,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/36emptpjrao9dnq8ec9rcl69jv2?from=mini,临沂,山东,MAX精选,CPC,3.31
3jat6qzVbto0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:39:02,首页底部导流_其他_其他_300x250_矩形_30k|北京时间左侧_文章内嵌矩形,http://item.btime.com/43kvlms74jv9u9au3r1mjtgdh9q?from=haoindex,宿州,安徽,MAX精选,CPC,4.05
3jCiW73gKj10,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,14:51:04,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/34c83c2mrlc94oabnin8k0mce1o?from=mini,东莞,广东,MAX精选,CPC,4.64
3jcwWj3Xt0Y0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:07:35,360全能看_内容页_首屏_300x250_矩形_30k|详情页右侧矩形,http://sh.qihoo.com/pc/detail?url=http%3A%2F%2Fnews.sina.com.cn%2Fo%2F2017-05-22%2Fdoc-ifyfkqwe0582995.shtml&check=0a8936d7a30a4137&sign=yctj_hs&uid=pcsorightcached20170522140402000,大理,云南,MAX精选,CPC,3.43
3jHNeJrwDrd0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:07:56,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/44uqu847lvs8l9prkrnd6o039pd?from=browser,其他,上海,MAX精选,CPC,6.85
3jhoe0L4TAY0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,14:59:39,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,苏州,江苏,MAX精选,CPC,2.75
3jiLf40SLP00,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:55:50,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/05k64qojvfe8j0i7kqb0bktoa52?from=browser,蚌埠,安徽,MAX精选,CPC,5.68
3jl4PoasdB00,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,14:47:14,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,红河州,云南,MAX精选,CPC,3.01
3jLEXMQc6oY0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,14:15:02,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,其他,北京,MAX精选,CPC,4.09
3jN2TigUWod0,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,14:43:18,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/135969?realtime,广州,广东,MAX精选,CPC,2.8
3jOplY8mkD40,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,14:51:21,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/136416,亳州,安徽,MAX精选,CPC,0.99
3jp0FtgDft40,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:03:38,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/3214f3488mm8mopdo60ampdgdb3?from=browser,南充,四川,MAX精选,CPC,3.35
3jpM4aEgQBj0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,02:38:48,360小视频_其他_其他_300x250_矩形_30k|视频页右侧标准图形,http://k.360kan.com/pc/detail/7VNor3Lj0ga3?ucheck=58ff481b1c1c0e90ccb1821a47221ead&uid=c4ec8e0a982e154da990fe3e39d96b8f&version=&sign=pc&resign=pc&is_recom=0&dl=dh_cnak_2,莆田,福建,MAX精选,CPC,2.03
3jqUBebCI7I0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:23:50,首页底部导流_其他_其他_300x250_矩形_30k|北京时间左侧_文章内嵌矩形,http://item.btime.com/4486krapka99qn9sf3cet2an3dr?from=haoindex,贺州,广西,MAX精选,CPC,3.06
3jtPy7z8lRj0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:39:45,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/35ihu86og729b7op4ar6hd9vpej?from=browser,长治,山西,MAX精选,CPC,6.28
3juvDI1f0q20,A-36计2-防御为王-广告位计划,导航_娱乐2,防御为王300x250.swf,2017/05/22,02:34:24,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/list?tag=%E5%BD%B1%E8%A7%86,运城,山西,MAX精选,CPC,0.62
3jVEA3RsPGj0,A-36计2-橱窗,36计2场景,场景橱窗广告创意,2017/05/22,14:39:58,360浏览器_首页_首屏_商品推荐广告尺寸_矩形_30k|猜你喜欢右上角,haosou.com,阳江,广东,MAX精选,CPC,1
3jwnaipTLJY0,A-36计2-防御为王-广告位计划,36计2-防御为王-5.0,防御为王300x250.swf,2017/05/22,14:11:03,浏览器新标签页导流_首页_首屏_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/44dutrh8bif9teq8v495iod7ad9?from=browser,石家庄,河北,MAX精选,CPC,6.86
3jx4rR3L8jj0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,14:31:49,360小视频_其他_其他_300x250_矩形_30k|视频页右侧标准图形,http://k.360kan.com/pc/detail/YoRezdaoX52K?ucheck=2ac482af06794575e47b9795c9037f8c&uid=54771369.2793113550224735000.1495418760370.8833&version=&sign=pc&resign=pc&is_recom=0&dl=dh_xxl_tj,怀化,湖南,MAX精选,CPC,2.39
3jxHgx2MzqU0,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,06:05:28,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/135696?realtime,南京,江苏,MAX精选,CPC,0.7
3L0hrrCyW6I0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,14:35:33,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,运城,山西,MAX精选,CPC,3.98
3L0pP6TnuTo0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,14:47:26,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/35udrrivvq789qal7gtn13m3ka3?from=mini,临沂,山东,MAX精选,CPC,2.75
3L3LhY8s0Jj0,A-36计2-防御为王-广告位计划,导航_娱乐,防御为王300x250.swf,2017/05/22,18:50:51,导航_内容页_首屏_300x250_30k|娱乐频道搜索框下方矩形,http://yule.360.cn/content/124154?realtime,成都,四川,MAX精选,CPC,2.07
3L73fKM1GTj0,A-36计2-守卫家园-广告位计划,已测广告位2.88,300x250.swf,2017/05/22,14:55:54,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,其他,北京,MAX精选,CPC,3.28
3L8cBLh0Mrr0,A-36计2-守卫家园-广告位计划,导航_娱乐频道搜索框下方矩形,300x250.swf,2017/05/22,14:03:56,导航_内容页_首屏_300x250_30k|娱乐频道搜索框下方矩形,http://yule.360.cn/list?tag=%E8%BD%BB%E6%9D%BE%E4%B8%80%E5%88%BB&tonality=%E8%BD%BB%E6%9D%BE%E4%B8%80%E5%88%BB,济南,山东,MAX精选,CPC,2.34
3LahnoxDy6L0,A-36计2-防御为王-广告位计划,导航_娱乐,防御为王300x250.swf,2017/05/22,14:51:35,导航_内容页_首屏_300x250_30k|娱乐频道搜索框下方矩形,http://yule.360.cn/content/137316?realtime,马鞍山,安徽,MAX精选,CPC,2.31
3LcDaSlzB7j0,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,14:39:27,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,南京,江苏,MAX精选,CPC,3.78
3LEGbvGR56Z0,A-36计2-防御为王-广告位计划,导航_娱乐2,防御为王300x250.swf,2017/05/22,02:46:03,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/list?tonality=五花扒门,临沂,山东,MAX精选,CPC,0.59
3LgbH248b020,A-36计2-防御为王-广告位计划,36计2-防御为王-2.88,防御为王300x250.swf,2017/05/22,14:03:29,浏览器mini弹窗导流_首页_其他_300x250_矩形_30k|北京时间右侧_固定图形2,http://item.btime.com/322qtgoq14r9do90o42r125ru1i?from=mini,南昌,江西,MAX精选,CPC,4.15
3LI0qaaj6fL0,A-36计2-守卫家园-广告位计划,导航_娱乐频道内容页下拉跟随矩形02,300x250.swf,2017/05/22,06:25:38,导航_内容页_二屏_300x250_30k|娱乐频道内容页下拉跟随矩形02,http://yule.360.cn/content/135302?realtime,镇江,江苏,MAX精选,CPC,2.3
